student_id,record_date,record_type,location,amount,frequency,access_time,weekday
S000170,2025-09-25,consumption,食堂三楼,41.45,3.0,2025-09-25 20:40:00,3
S000170,2025-09-26,consumption,校园超市,6.51,2.0,2025-09-26 12:14:00,4
S000170,2025-09-27,access,图书馆,0.0,1.0,2025-09-27 16:24:00,5
S000170,2025-10-08,consumption,食堂一楼,11.26,2.0,2025-10-08 07:23:00,2
S000170,2025-10-09,consumption,食堂一楼,7.645,3.0,2025-10-09 23:11:00,3
S000170,2025-10-12,consumption,浴室,4.03,1.0,2025-10-12 10:21:00,6
S000170,2025-10-25,consumption,校园超市,13.22,3.0,2025-10-25 23:19:00,5
S000170,2025-11-12,consumption,浴室,4.61,3.0,2025-11-12 18:24:00,2
S000171,2025-09-15,consumption,校园超市,7.21,2.0,2025-09-15 08:24:00,0
S000171,2025-09-23,consumption,食堂二楼,23.37,3.0,2025-09-23 19:29:00,1
S000171,2025-09-26,consumption,开水房,2.57,1.0,2025-09-26 06:09:00,4
S000171,2025-09-27,consumption,食堂二楼,58.99,2.0,2025-09-27 19:52:00,5
S000171,2025-10-13,access,宿舍楼,0.0,1.0,2025-10-13 20:29:00,0
S000171,2025-10-28,consumption,校园超市,3.855,3.0,2025-10-28 13:33:00,1
S000171,2025-11-06,consumption,食堂三楼,33.22,2.0,2025-11-06 18:10:00,3
S000171,2025-11-13,consumption,食堂一楼,27.26,2.0,2025-11-13 20:22:00,3
S000171,2025-11-29,access,宿舍楼,0.0,1.0,2025-11-29 18:39:00,5
S000171,2025-11-30,consumption,食堂二楼,8.66,3.0,2025-11-30 15:37:00,6
S000172,2025-09-13,consumption,食堂一楼,18.68,1.0,2025-09-13 11:17:00,5
S000172,2025-09-14,consumption,快递点,1.97,2.0,2025-09-14 11:16:00,6
S000172,2025-09-27,consumption,校园超市,27.64,1.0,2025-09-27 08:40:00,5
S000172,2025-10-03,consumption,食堂二楼,42.59,2.0,2025-10-03 20:31:00,4
S000172,2025-10-20,access,图书馆,0.0,1.0,2025-10-20 19:36:00,0
S000172,2025-10-22,access,宿舍楼,0.0,1.0,2025-10-22 07:00:00,2
S000172,2025-10-30,consumption,浴室,3.46,3.0,2025-10-30 20:08:00,3
S000172,2025-11-03,consumption,快递点,2.99,2.0,2025-11-03 08:48:00,0
S000172,2025-11-20,consumption,开水房,4.62,3.0,2025-11-20 12:58:00,3
S000172,2025-11-28,consumption,校园超市,19.49,2.0,2025-11-28 16:47:00,4
S000173,2025-09-03,consumption,食堂二楼,25.97,2.0,2025-09-03 09:34:00,2
S000173,2025-10-02,consumption,食堂二楼,23.84,1.0,2025-10-02 08:01:00,3
S000173,2025-10-10,consumption,浴室,0.52,2.0,2025-10-10 12:59:00,4
S000173,2025-10-21,consumption,开水房,3.94,3.0,2025-10-21 14:09:00,1
S000173,2025-10-24,consumption,食堂一楼,28.61,2.0,2025-10-24 12:43:00,4
S000173,2025-10-27,consumption,食堂二楼,26.45,3.0,2025-10-27 07:57:00,0
S000173,2025-10-31,access,图书馆,0.0,1.0,2025-10-31 10:53:00,4
S000173,2025-11-21,access,图书馆,0.0,1.0,2025-11-21 14:44:00,4
S000173,2025-11-25,consumption,食堂一楼,10.43,3.0,2025-11-25 11:46:00,1
S000173,2025-11-26,consumption,校园超市,15.02,3.0,2025-11-26 07:53:00,2
S000174,2025-09-02,consumption,食堂三楼,26.72,1.0,2025-09-02 18:13:00,1
S000174,2025-09-09,access,宿舍楼,0.0,1.0,2025-09-09 15:49:00,1
S000174,2025-09-16,consumption,食堂一楼,35.57,2.0,2025-09-16 16:11:00,1
S000174,2025-09-22,consumption,浴室,0.98,2.0,2025-09-22 16:35:00,0
S000174,2025-10-29,consumption,开水房,4.17,3.0,2025-10-29 17:02:00,2
S000174,2025-11-12,consumption,食堂一楼,24.76,3.0,2025-11-12 16:40:00,2
S000174,2025-11-16,consumption,食堂一楼,22.38,3.0,2025-11-16 23:50:00,6
S000174,2025-11-20,consumption,食堂二楼,12.5,2.0,2025-11-20 18:27:00,3
S000174,2025-11-28,consumption,快递点,3.5,1.0,2025-11-28 16:01:00,4
S000174,2025-11-29,consumption,快递点,3.62,2.0,2025-11-29 11:40:00,5
S000175,2025-10-06,consumption,快递点,3.92,3.0,2025-10-06 19:41:00,0
S000175,2025-10-07,access,图书馆,0.0,1.0,2025-10-07 21:46:00,1
S000175,2025-10-13,consumption,食堂二楼,18.73,3.0,2025-10-13 07:58:00,0
S000175,2025-10-18,consumption,食堂二楼,9.365,1.0,2025-10-18 18:13:00,5
S000175,2025-10-25,access,图书馆,0.0,1.0,2025-10-25 08:08:00,5
S000175,2025-11-17,access,宿舍楼,0.0,1.0,2025-11-17 18:32:00,0
S000175,2025-11-18,access,图书馆,0.0,1.0,2025-11-18 12:15:00,1
S000175,2025-11-21,access,图书馆,0.0,1.0,2025-11-21 11:01:00,4
S000175,2025-11-22,consumption,开水房,3.19,2.0,2025-11-22 16:08:00,5
S000175,2025-11-25,access,图书馆,0.0,1.0,2025-11-25 17:55:00,1
S000176,2025-09-11,consumption,校园超市,9.18,2.0,2025-09-11 11:46:00,3
S000176,2025-09-17,consumption,浴室,2.97,1.0,2025-09-17 13:32:00,2
S000176,2025-09-26,consumption,食堂二楼,2.19,3.0,2025-09-26 13:19:00,4
S000176,2025-10-07,consumption,开水房,1.41,2.0,2025-10-07 08:23:00,1
S000176,2025-10-09,consumption,食堂二楼,31.07,2.0,2025-10-09 11:16:00,3
S000176,2025-10-19,consumption,食堂二楼,16.62,2.0,2025-10-19 06:04:00,6
S000176,2025-10-21,consumption,校园超市,5.14,2.0,2025-10-21 19:32:00,1
S000176,2025-11-01,consumption,校园超市,45.76,2.0,2025-11-01 08:48:00,5
S000176,2025-11-02,consumption,食堂二楼,27.06,1.0,2025-11-02 10:13:00,6
S000176,2025-11-18,access,图书馆,0.0,1.0,2025-11-18 21:50:00,1
S000177,2025-09-20,access,图书馆,0.0,1.0,2025-09-20 08:55:00,5
S000177,2025-10-10,consumption,浴室,0.82,1.0,2025-10-10 09:24:00,4
S000177,2025-10-17,consumption,开水房,0.63,3.0,2025-10-17 10:16:00,4
S000177,2025-10-19,consumption,校园超市,24.65,2.0,2025-10-19 18:35:00,6
S000177,2025-10-24,access,宿舍楼,0.0,1.0,2025-10-24 18:31:00,4
S000177,2025-10-25,access,图书馆,0.0,1.0,2025-10-25 15:02:00,5
S000177,2025-11-04,access,宿舍楼,0.0,1.0,2025-11-04 21:25:00,1
S000177,2025-11-12,consumption,快递点,2.46,2.0,2025-11-12 17:32:00,2
S000177,2025-11-17,consumption,食堂三楼,40.1,1.0,2025-11-17 21:12:00,0
S000177,2025-11-30,consumption,开水房,2.16,1.0,2025-11-30 18:59:00,6
S000178,2025-09-15,access,宿舍楼,0.0,1.0,2025-09-15 18:45:00,0
S000178,2025-09-22,access,图书馆,0.0,1.0,2025-09-22 09:04:00,0
S000178,2025-09-25,access,图书馆,0.0,1.0,2025-09-25 21:27:00,3
S000178,2025-09-27,access,宿舍楼,0.0,1.0,2025-09-27 15:00:00,5
S000178,2025-10-03,consumption,浴室,4.85,3.0,2025-10-03 18:37:00,4
S000178,2025-10-10,access,图书馆,0.0,1.0,2025-10-10 09:40:00,4
S000178,2025-11-13,access,宿舍楼,0.0,1.0,2025-11-13 10:17:00,3
S000178,2025-11-15,access,图书馆,0.0,1.0,2025-11-15 16:58:00,5
S000178,2025-11-17,consumption,开水房,1.16,1.0,2025-11-17 11:00:00,0
S000178,2025-11-29,consumption,校园超市,3.855,3.0,2025-11-29 15:46:00,5
S000179,2025-09-04,consumption,校园超市,3.855,2.0,2025-09-04 09:00:00,3
S000179,2025-09-08,consumption,食堂一楼,31.78,3.0,2025-09-08 07:06:00,0
S000179,2025-09-26,consumption,食堂二楼,12.94,1.0,2025-09-26 14:57:00,4
S000179,2025-09-28,consumption,食堂一楼,17.07,2.0,2025-09-28 22:48:00,6
S000179,2025-10-05,access,宿舍楼,0.0,1.0,2025-10-05 16:38:00,6
S000179,2025-10-08,consumption,食堂一楼,17.95,2.0,2025-10-08 08:21:00,2
S000179,2025-10-23,consumption,浴室,0.99,3.0,2025-10-23 11:05:00,3
S000179,2025-10-25,consumption,开水房,4.51,2.0,2025-10-25 13:23:00,5
S000179,2025-10-26,consumption,食堂三楼,40.74,1.0,2025-10-26 10:12:00,6
S000179,2025-11-02,consumption,食堂一楼,9.77,2.0,2025-11-02 12:11:00,6
S000180,2025-09-13,consumption,快递点,3.64,3.0,2025-09-13 10:01:00,5
S000180,2025-09-17,consumption,食堂一楼,26.93,2.0,2025-09-17 23:55:00,2
S000180,2025-09-25,consumption,开水房,4.81,2.0,2025-09-25 06:40:00,3
S000180,2025-10-08,consumption,开水房,1.14,3.0,2025-10-08 22:02:00,2
S000180,2025-10-17,access,宿舍楼,2.7750000000000004,1.0,2025-10-17 20:14:00,4
S000180,2025-10-28,consumption,开水房,4.41,3.0,2025-10-28 19:42:00,1
S000180,2025-10-31,access,图书馆,0.0,1.0,2025-10-31 19:24:00,4
S000180,2025-11-17,consumption,浴室,1.76,3.0,2025-11-17 13:23:00,0
S000180,2025-11-17,consumption,开水房,3.26,1.0,2025-11-17 17:27:00,0
S000180,2025-11-25,consumption,浴室,3.26,2.0,2025-11-25 16:51:00,1
S000181,2025-10-03,consumption,开水房,1.05,1.0,2025-10-03 23:40:00,4
S000181,2025-10-04,consumption,食堂一楼,12.14,1.0,2025-10-04 08:21:00,5
S000181,2025-10-12,access,宿舍楼,0.0,1.0,2025-10-12 13:46:00,6
S000181,2025-10-14,consumption,开水房,3.84,3.0,2025-10-14 18:41:00,1
S000181,2025-10-26,access,图书馆,0.0,1.0,2025-10-26 10:59:00,6
S000181,2025-10-30,consumption,校园超市,10.98,1.0,2025-10-30 21:42:00,3
S000181,2025-11-02,consumption,开水房,2.0,1.0,2025-11-02 08:41:00,6
S000181,2025-11-09,consumption,食堂二楼,18.07,1.0,2025-11-09 08:06:00,6
S000181,2025-11-15,access,图书馆,0.0,1.0,2025-11-15 17:23:00,5
S000181,2025-11-22,access,宿舍楼,0.0,1.0,2025-11-22 13:14:00,5
S000182,2025-09-07,access,图书馆,0.0,1.0,2025-09-07 21:31:00,6
S000182,2025-09-08,consumption,食堂二楼,15.46,2.0,2025-09-08 19:20:00,0
S000182,2025-09-17,access,宿舍楼,0.0,1.5,2025-09-17 06:19:00,2
S000182,2025-09-27,access,图书馆,2.425,1.0,2025-09-27 19:47:00,5
S000182,2025-09-28,consumption,开水房,4.85,1.0,2025-09-28 16:09:00,6
S000182,2025-10-11,consumption,开水房,1.06,3.0,2025-10-11 21:40:00,5
S000182,2025-10-17,access,图书馆,0.0,1.0,2025-10-17 16:42:00,4
S000182,2025-10-29,consumption,快递点,4.74,1.0,2025-10-29 21:43:00,2
S000182,2025-10-29,consumption,食堂三楼,15.06,1.0,2025-10-29 07:38:00,2
S000182,2025-11-17,consumption,食堂一楼,12.48,2.0,2025-11-17 06:34:00,0
S000183,2025-09-10,consumption,食堂三楼,41.55,2.0,2025-09-10 12:44:00,2
S000183,2025-09-26,access,图书馆,0.0,1.0,2025-09-26 13:46:00,4
S000183,2025-10-21,consumption,快递点,3.47,1.0,2025-10-21 06:35:00,1
S000183,2025-10-21,consumption,开水房,2.63,2.0,2025-10-21 18:25:00,1
S000183,2025-10-31,consumption,食堂一楼,31.4,1.0,2025-10-31 22:41:00,4
S000183,2025-11-01,consumption,食堂二楼,3.855,1.0,2025-11-01 12:51:00,5
S000183,2025-11-10,consumption,食堂二楼,48.22,2.0,2025-11-10 07:54:00,0
S000183,2025-11-13,consumption,快递点,4.95,1.0,2025-11-13 18:27:00,3
S000183,2025-11-26,access,图书馆,0.0,1.0,2025-11-26 09:22:00,2
S000183,2025-11-30,consumption,开水房,1.24,1.0,2025-11-30 20:44:00,6
S000184,2025-09-05,consumption,校园超市,10.11,2.0,2025-09-05 15:44:00,4
S000184,2025-09-13,access,图书馆,0.0,1.0,2025-09-13 14:30:00,5
S000184,2025-09-16,consumption,开水房,4.59,1.0,2025-09-16 06:37:00,1
S000184,2025-10-12,consumption,快递点,4.08,1.0,2025-10-12 18:52:00,6
S000184,2025-10-14,consumption,食堂二楼,26.91,3.0,2025-10-14 18:15:00,1
S000184,2025-10-30,access,宿舍楼,0.0,1.0,2025-10-30 14:40:00,3
S000184,2025-11-13,access,宿舍楼,0.0,1.0,2025-11-13 14:44:00,3
S000184,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 08:49:00,6
S000184,2025-11-22,access,宿舍楼,0.0,1.0,2025-11-22 10:06:00,5
S000184,2025-11-23,consumption,食堂一楼,34.82,1.0,2025-11-23 09:05:00,6
S000185,2025-09-18,consumption,开水房,1.91,2.0,2025-09-18 23:32:00,3
S000185,2025-09-21,consumption,食堂三楼,3.855,1.0,2025-09-21 08:07:00,6
S000185,2025-09-27,access,图书馆,0.0,1.0,2025-09-27 10:55:00,5
S000185,2025-09-27,consumption,开水房,4.19,1.0,2025-09-27 07:12:00,5
S000185,2025-10-09,consumption,浴室,4.57,2.0,2025-10-09 23:28:00,3
S000185,2025-10-11,consumption,食堂二楼,26.08,3.0,2025-10-11 12:41:00,5
S000185,2025-11-04,consumption,浴室,1.27,3.0,2025-11-04 06:15:00,1
S000185,2025-11-06,access,图书馆,0.0,1.0,2025-11-06 20:48:00,3
S000185,2025-11-16,consumption,食堂一楼,18.4,3.0,2025-11-16 20:51:00,6
S000185,2025-11-29,consumption,浴室,4.18,3.0,2025-11-29 21:04:00,5
S000186,2025-09-04,access,图书馆,0.0,1.0,2025-09-04 09:17:00,3
S000186,2025-09-12,consumption,食堂三楼,17.93,2.0,2025-09-12 10:55:00,4
S000186,2025-09-16,consumption,开水房,2.97,1.0,2025-09-16 16:40:00,1
S000186,2025-09-19,consumption,快递点,1.47,1.0,2025-09-19 23:13:00,4
S000186,2025-09-19,consumption,食堂一楼,24.11,1.5,2025-09-19 14:40:00,4
S000186,2025-09-21,consumption,食堂二楼,59.47,2.0,2025-09-21 19:24:00,6
S000186,2025-10-29,consumption,食堂三楼,17.26,3.0,2025-10-29 19:44:00,2
S000186,2025-11-10,consumption,校园超市,50.37,3.0,2025-11-10 11:25:00,0
S000186,2025-11-15,consumption,食堂二楼,23.38,3.0,2025-11-15 19:04:00,5
S000186,2025-11-29,consumption,开水房,2.17,3.0,2025-11-29 22:38:00,5
S000187,2025-09-07,consumption,快递点,2.25,2.0,2025-09-07 23:35:00,6
S000187,2025-09-14,access,图书馆,0.0,1.0,2025-09-14 10:33:00,6
S000187,2025-09-17,consumption,开水房,2.81,1.0,2025-09-17 10:09:00,2
S000187,2025-09-29,consumption,食堂一楼,60.72,2.0,2025-09-29 13:24:00,0
S000187,2025-10-02,consumption,校园超市,12.81,3.0,2025-10-02 20:11:00,3
S000187,2025-10-10,consumption,快递点,2.7,3.0,2025-10-10 17:44:00,4
S000187,2025-10-19,consumption,食堂三楼,1.35,1.0,2025-10-19 17:45:00,6
S000187,2025-10-27,access,宿舍楼,0.0,1.0,2025-10-27 22:18:00,0
S000187,2025-11-13,access,宿舍楼,0.0,1.0,2025-11-13 09:57:00,3
S000187,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 21:37:00,6
S000188,2025-09-02,consumption,快递点,3.86,3.0,2025-09-02 19:44:00,1
S000188,2025-09-12,access,宿舍楼,0.0,1.0,2025-09-12 16:54:00,4
S000188,2025-09-12,consumption,食堂一楼,33.66,3.0,2025-09-12 13:05:00,4
S000188,2025-09-22,consumption,食堂一楼,39.9,3.0,2025-09-22 15:35:00,0
S000188,2025-10-06,access,图书馆,0.0,1.0,2025-10-06 12:40:00,0
S000188,2025-11-03,access,图书馆,0.0,1.0,2025-11-03 14:43:00,0
S000188,2025-11-05,access,图书馆,0.0,1.0,2025-11-05 15:31:00,2
S000188,2025-11-05,consumption,开水房,4.5,3.0,2025-11-05 09:25:00,2
S000188,2025-11-07,consumption,食堂一楼,33.48,3.0,2025-11-07 20:10:00,4
S000188,2025-11-08,access,图书馆,0.0,1.0,2025-11-08 19:42:00,5
S000189,2025-09-02,consumption,校园超市,18.92,1.0,2025-09-02 08:33:00,1
S000189,2025-10-10,access,图书馆,0.0,1.0,2025-10-10 15:57:00,4
S000189,2025-10-15,access,图书馆,0.0,1.0,2025-10-15 14:22:00,2
S000189,2025-10-17,access,宿舍楼,0.0,1.0,2025-10-17 07:27:00,4
S000189,2025-11-01,consumption,食堂二楼,17.05,1.0,2025-11-01 18:13:00,5
S000189,2025-11-03,consumption,食堂三楼,11.19,1.0,2025-11-03 16:58:00,0
S000189,2025-11-18,consumption,食堂三楼,5.595,2.0,2025-11-18 09:00:00,1
S000189,2025-11-19,access,图书馆,0.0,1.0,2025-11-19 13:00:00,2
S000189,2025-11-26,access,图书馆,0.0,1.0,2025-11-26 10:04:00,2
S000189,2025-11-26,consumption,浴室,4.33,1.0,2025-11-26 15:19:00,2
S000190,2025-09-18,consumption,校园超市,6.9,1.0,2025-09-18 17:56:00,3
S000190,2025-09-26,access,宿舍楼,0.0,1.0,2025-09-26 09:26:00,4
S000190,2025-10-05,consumption,校园超市,23.15,3.0,2025-10-05 20:10:00,6
S000190,2025-10-18,consumption,校园超市,33.0,1.0,2025-10-18 23:51:00,5
S000190,2025-10-21,consumption,食堂三楼,33.29,1.0,2025-10-21 11:42:00,1
S000190,2025-10-22,consumption,开水房,4.29,2.0,2025-10-22 10:07:00,2
S000190,2025-11-02,consumption,快递点,3.45,1.0,2025-11-02 21:25:00,6
S000190,2025-11-02,consumption,快递点,3.57,1.0,2025-11-02 16:48:00,6
S000190,2025-11-05,access,宿舍楼,0.0,1.0,2025-11-05 09:58:00,2
S000190,2025-11-30,consumption,食堂二楼,29.67,2.0,2025-11-30 07:08:00,6
S000191,2025-09-14,access,图书馆,0.0,1.0,2025-09-14 10:22:00,6
S000191,2025-09-14,access,图书馆,23.845,1.0,2025-09-14 11:54:00,6
S000191,2025-10-02,consumption,校园超市,47.69,2.0,2025-10-02 21:45:00,3
S000191,2025-10-07,consumption,快递点,39.275,3.0,2025-10-07 10:46:00,1
S000191,2025-10-22,consumption,食堂二楼,30.86,1.0,2025-10-22 19:01:00,2
S000191,2025-11-04,consumption,开水房,1.56,3.0,2025-11-04 16:27:00,1
S000191,2025-11-05,consumption,食堂三楼,32.46,1.0,2025-11-05 14:44:00,2
S000191,2025-11-15,consumption,食堂二楼,37.22,1.0,2025-11-15 09:08:00,5
S000191,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 21:18:00,6
S000191,2025-11-18,consumption,快递点,0.73,2.0,2025-11-18 22:19:00,1
S000192,2025-09-07,consumption,食堂三楼,27.22,1.0,2025-09-07 15:30:00,6
S000192,2025-09-15,consumption,食堂三楼,30.41,2.0,2025-09-15 19:15:00,0
S000192,2025-09-15,consumption,食堂一楼,28.1,3.0,2025-09-15 23:49:00,0
S000192,2025-09-17,consumption,开水房,4.15,3.0,2025-09-17 22:38:00,2
S000192,2025-10-03,access,宿舍楼,0.0,1.0,2025-10-03 16:19:00,4
S000192,2025-10-06,access,图书馆,0.0,1.0,2025-10-06 14:11:00,0
S000192,2025-10-11,access,图书馆,0.0,1.0,2025-10-11 08:00:00,5
S000192,2025-10-18,consumption,食堂三楼,12.96,1.0,2025-10-18 18:05:00,5
S000192,2025-11-01,consumption,校园超市,5.32,3.0,2025-11-01 07:19:00,5
S000192,2025-11-29,consumption,食堂二楼,23.69,1.0,2025-11-29 16:27:00,5
S000193,2025-09-14,consumption,开水房,3.21,1.0,2025-09-14 12:12:00,6
S000193,2025-09-17,consumption,浴室,13.629999999999999,1.5,2025-09-17 12:47:00,2
S000193,2025-09-20,consumption,食堂二楼,24.05,2.0,2025-09-20 23:45:00,5
S000193,2025-10-03,access,宿舍楼,0.0,1.0,2025-10-03 17:28:00,4
S000193,2025-10-14,consumption,校园超市,46.64,1.0,2025-10-14 23:46:00,1
S000193,2025-10-21,consumption,浴室,4.42,1.0,2025-10-21 11:28:00,1
S000193,2025-10-24,consumption,浴室,4.06,1.0,2025-10-24 14:44:00,4
S000193,2025-11-05,consumption,快递点,2.26,3.0,2025-11-05 14:13:00,2
S000193,2025-11-20,access,宿舍楼,0.0,1.0,2025-11-20 08:30:00,3
S000193,2025-11-30,consumption,食堂一楼,14.29,1.0,2025-11-30 23:39:00,6
S000194,2025-09-01,consumption,开水房,3.22,2.0,2025-09-01 16:05:00,0
S000194,2025-09-07,consumption,食堂二楼,24.9,1.0,2025-09-07 23:07:00,6
S000194,2025-09-19,access,宿舍楼,0.0,1.0,2025-09-19 10:17:00,4
S000194,2025-09-24,consumption,浴室,1.48,3.0,2025-09-24 06:56:00,2
S000194,2025-09-29,consumption,食堂三楼,34.49,3.0,2025-09-29 09:10:00,0
S000194,2025-09-29,consumption,食堂二楼,24.88,2.0,2025-09-29 07:40:00,0
S000194,2025-10-16,consumption,食堂三楼,18.95,1.0,2025-10-16 14:01:00,3
S000194,2025-11-05,consumption,开水房,3.74,2.0,2025-11-05 15:54:00,2
S000194,2025-11-18,consumption,食堂一楼,39.22,3.0,2025-11-18 06:52:00,1
S000194,2025-11-30,access,宿舍楼,0.0,1.0,2025-11-30 10:26:00,6
S000195,2025-09-03,consumption,食堂二楼,19.74,2.0,2025-09-03 12:04:00,2
S000195,2025-09-19,consumption,食堂二楼,21.02,2.0,2025-09-19 18:06:00,4
S000195,2025-10-20,consumption,快递点,0.56,3.0,2025-10-20 07:08:00,0
S000195,2025-10-27,consumption,食堂三楼,25.74,2.0,2025-10-27 18:09:00,0
S000195,2025-10-28,consumption,开水房,2.45,1.0,2025-10-28 21:05:00,1
S000195,2025-11-02,access,图书馆,0.0,1.0,2025-11-02 18:18:00,6
S000195,2025-11-03,consumption,食堂二楼,19.47,1.0,2025-11-03 12:36:00,0
S000195,2025-11-07,consumption,快递点,4.14,3.0,2025-11-07 09:24:00,4
S000195,2025-11-08,consumption,快递点,4.0,3.0,2025-11-08 09:46:00,5
S000195,2025-11-28,consumption,开水房,1.66,3.0,2025-11-28 23:13:00,4
S000196,2025-09-22,access,图书馆,0.0,1.0,2025-09-22 09:18:00,0
S000196,2025-09-29,consumption,校园超市,9.82,2.0,2025-09-29 10:22:00,0
S000196,2025-10-02,access,宿舍楼,0.0,1.0,2025-10-02 10:40:00,3
S000196,2025-10-05,consumption,食堂一楼,45.96,1.0,2025-10-05 07:06:00,6
S000196,2025-10-13,consumption,食堂二楼,19.31,1.0,2025-10-13 23:44:00,0
S000196,2025-10-14,access,图书馆,0.0,1.0,2025-10-14 11:08:00,1
S000196,2025-11-01,access,宿舍楼,0.0,1.0,2025-11-01 11:19:00,5
S000196,2025-11-09,consumption,浴室,4.49,2.0,2025-11-09 10:00:00,6
S000196,2025-11-16,consumption,食堂一楼,27.41,1.0,2025-11-16 23:47:00,6
S000196,2025-11-23,consumption,开水房,2.23,3.0,2025-11-23 09:31:00,6
S000197,2025-09-01,access,图书馆,0.0,1.0,2025-09-01 20:41:00,0
S000197,2025-09-09,consumption,校园超市,45.85,3.0,2025-09-09 14:09:00,1
S000197,2025-09-11,access,图书馆,0.0,1.0,2025-09-11 10:27:00,3
S000197,2025-09-12,consumption,食堂二楼,11.67,1.0,2025-09-12 18:22:00,4
S000197,2025-09-19,consumption,校园超市,23.51,2.0,2025-09-19 21:52:00,4
S000197,2025-10-11,consumption,校园超市,24.87,3.0,2025-10-11 19:38:00,5
S000197,2025-10-16,consumption,食堂三楼,22.34,1.0,2025-10-16 17:59:00,3
S000197,2025-11-03,consumption,食堂三楼,50.58,3.0,2025-11-03 08:50:00,0
S000197,2025-11-07,consumption,食堂二楼,19.69,3.0,2025-11-07 19:09:00,4
S000197,2025-11-25,consumption,浴室,19.69,2.0,2025-11-25 09:17:00,1
S000198,2025-09-04,consumption,校园超市,3.855,2.0,2025-09-04 07:44:00,3
S000198,2025-09-11,consumption,校园超市,40.92,3.0,2025-09-11 13:44:00,3
S000198,2025-09-12,consumption,食堂一楼,25.56,1.0,2025-09-12 06:23:00,4
S000198,2025-09-14,consumption,食堂一楼,3.855,2.0,2025-09-14 11:01:00,6
S000198,2025-09-19,access,宿舍楼,0.0,1.0,2025-09-19 13:13:00,4
S000198,2025-09-29,consumption,食堂二楼,18.94,1.0,2025-09-29 10:24:00,0
S000198,2025-10-15,consumption,快递点,4.4,1.0,2025-10-15 15:29:00,2
S000198,2025-11-10,consumption,浴室,2.72,3.0,2025-11-10 13:24:00,0
S000198,2025-11-11,consumption,食堂二楼,41.79,1.0,2025-11-11 07:58:00,1
S000198,2025-11-21,consumption,快递点,4.75,1.0,2025-11-21 18:26:00,4
S000199,2025-09-02,consumption,校园超市,64.25,3.0,2025-09-02 20:35:00,1
S000199,2025-09-15,consumption,开水房,0.64,1.0,2025-09-15 22:10:00,0
S000199,2025-09-19,consumption,食堂一楼,20.46,1.0,2025-09-19 08:00:00,4
S000199,2025-09-21,consumption,食堂一楼,54.04,3.0,2025-09-21 18:08:00,6
S000199,2025-09-24,consumption,食堂二楼,19.63,3.0,2025-09-24 22:44:00,2
S000199,2025-09-28,consumption,食堂一楼,18.89,1.0,2025-09-28 18:11:00,6
S000199,2025-10-04,access,宿舍楼,0.0,1.0,2025-10-04 13:27:00,5
